motion	docdate	title_block	signature_block	Unnamed: 4
https://github.com/swerik-project/riksdagen-motions/blob/main/data/200203/mot-200203-MJU-00445.xml	Stockholm den 9 oktober 2002	av Michael Hagberg m.fl. (s) Trafikskadat vilt	Michael Hagberg (s) Mats Berglind (s) Helena Zakariasén (s) Matilda Ernkrans (s)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/200203/mot-200203-MJU-00474.xml	Stockholm den 23 oktober 2002	av Jan Emanuel Johansson (s) Nationell strategi för integrerad utsjöplanering	Jan Emanuel Johansson (s)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/200203/mot-200203-UU-00236.xml	Stockholm den 18 oktober 2002	av Lennart Hedquist m.fl. (m, kd) Skydd för judisk egendom i Sverige m.m.	Lennart Hedquist (m) Johnny Gylling (kd) Elizabeth Nyström (m) Mikael Oscarsson (kd)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/200304/mot-200304-JuU-00207.xml	Stockholm den 16 september 2003	av Marietta de Pourbaix-Lundin (m) Efterlevandes rätt till målsägandebiträde	Marietta de Pourbaix-Lundin (m)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/200304/mot-200304-SoU-00221.xml	Stockholm den 25 september 2003	Gunilla Wahlén m.fl. (v) Komplementär medicin	Gunilla Wahlén (v) Ingrid Burman (v) Kalle Larsson (v) Rolf Olsson (v) Ulla Hoffmann (v) Elina Linna (v)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/200304/mot-200304-SoU-00561.xml	Stockholm den 25 september 2003	av Marie Nordén m.fl. (s) Förebyggande barnsäkerhetssamarbete	Marie Nordén (s) Anne Ludvigsson (s) Carina Ohlsson (s) Eva Arvidsson (s) Carina Adolfsson Elgestam (s)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/200405/mot-200405-KU-00220.xml	Stockholm den 20 september 2004	av Torsten Lindström (kd) Statsråds erfarenhet från riksdagen	Torsten Lindström (kd)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/200405/mot-200405-NU-00346.xml	Stockholm den 4 oktober 2004	av Hans Backman m.fl. (fp) Norrland	Hans Backman (fp) Anna Grönlund Krantz (fp) Solveig Hellquist (fp) Yvonne Ångström (fp)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/200405/mot-200405-NU-00426.xml	Stockholm den 4 oktober 2004	av Lennart Axelsson m.fl. (s) Lokalt riskkapital och förenklade regler	Lennart Axelsson (s) Sonja Fransson (s) Christina Axelsson (s) Inger Jarl Beck (s)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/200506/mot-200506-MJU-00535.xml	Stockholm den 4 oktober 2005	av Åsa Domeij och Ulf Holm (mp) Utökad återvinning	Åsa Domeij (mp) Ulf Holm (mp)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/200506/mot-200506-UU-00269.xml	Stockholm den 3 oktober 2005	av Annelie Enochson m.fl. (kd, m, fp, c) Uigurernas situation i Kina	Annelie Enochson (kd) Anita Sidén (m) Erling Bager (fp) Birgitta Carlsson (c)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/200506/mot-200506-UbU-00329.xml	Stockholm den 29 september 2005	av Carina Hägg (s) Konfessionella fristående skolor	Carina Hägg (s)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/200607/mot-200607-KU-00274.xml	Stockholm den 26 september 2008	av Betty Malmberg och Gunnar Axén (m) Namn på valsedlar	Betty Malmberg (m) Gunnar Axén (m)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/200607/mot-200607-SfU-00213.xml	Stockholm den 18 oktober 2006	av Krister Örnfjäder (s) Ideellt arbete vid partiell sjukersättning	Krister Örnfjäder (s)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/200607/mot-200607-UU-00009.xml	Stockholm den 11 april 2007	av Bodil Ceballos m.fl. (mp) med anledning av skr. 2006/07:114 Strategisk exportkontroll 2006 – krigsmateriel och produkter med dubbla användningsområden	Bodil Ceballos (mp) Peter Rådberg (mp) Ulf Holm (mp) Karla López (mp) Max Andersson (mp)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/200708/mot-200708-SfU-00326.xml	Stockholm den 27 september 2007	av Hans Backman (fp) En ny sjukförsäkring	Hans Backman (fp)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/200708/mot-200708-TU-00392.xml	Stockholm den 2 oktober 2007	av Ann-Kristine Johansson och Helén Pettersson i Umeå (s) Väghållning i glesbygd	Ann-Kristine Johansson (s) Helén Pettersson i Umeå (s)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/200708/mot-200708-UU-00332.xml	Stockholm den 4 oktober 2007	av Cecilia Wigström i Göteborg m.fl. (fp, kd, m, mp, c, v) Frigivande av Dawit Isaak	Cecilia Wigström i Göteborg (fp) Fredrik Malm (fp) Anita Brodén (fp) Barbro Westerholm (fp) Camilla Lindberg (fp) Agneta Berliner (fp) Mikael Oscarsson (kd) Sven Gunnar Persson (kd) Mats Johansson (m) Staffan Anger (m) Henrik von Sydow (m) Anna König Jerlmyr (m) Annelie Enochson (kd) Cecilia Magnusson (m) Andreas Norlén (m) Helena Leander (mp) Staffan Danielsson (c) Alice Åström (v) Hans Linde (v) Lars Ohly (v) Ulla Andersson (v) Eva Johnsson (kd) Fredrik Schulte (m) Eva Selin Lindgren (c)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/200809/mot-200809-CU-00448.xml	Stockholm den 7 oktober 2008	av Peter Eriksson m.fl. (mp) Energismart byggande	Peter Eriksson (mp) Maria Wetterstrand (mp) Mikaela Valtersson (mp) Jan Lindholm (mp) Max Andersson (mp) Bodil Ceballos (mp) Esabelle Dingizian (mp) Tina Ehn (mp) Gunvor G Ericson (mp) Ulf Holm (mp) Mikael Johansson (mp) Mehmet Kaplan (mp) Helena Leander (mp) Thomas Nihlén (mp) Mats Pertoft (mp) Lage Rahm (mp) Peter Rådberg (mp) Karin Svensson Smith (mp) Christopher Ödmann (mp)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/200809/mot-200809-KU-00267.xml	Stockholm den 1 oktober 2008	av Hans Wallmark (m) Stärkande av statschefens ställning	Hans Wallmark (m)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/200809/mot-200809-SoU-00226.xml	Stockholm den 26 september 2008	av Barbro Westerholm (fp) Nationellt handlingsprogram för dövblinda äldre	Barbro Westerholm (fp)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/200910/mot-200910-KU-00391.xml	Stockholm den 30 september 2009	av Sven Yngve Persson (m) Ersättning till näringsidkare	Sven Yngve Persson (m)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/200910/mot-200910-NU-00425.xml	Stockholm den 2 oktober 2009	av Yilmaz Kerimo och Nikos Papadopoulos (s) Rättvisa villkor för företagare med utländsk bakgrund	Yilmaz Kerimo (s) Nikos Papadopoulos (s)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/200910/mot-200910-UU-00272.xml	Stockholm den 3 oktober 2009	av Lars Ohly m.fl. (v) Utgiftsområde 7 Internationellt bistånd	Lars Ohly (v) Marianne Berg (v) Jacob Johnson (v) Elina Linna (v) Lena Olsson (v) Alice Åström (v) Hans Linde (v)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/201011/mot-201011-CU-00213.xml	Stockholm den 19 oktober 2010	av Sara Karlsson (S) Bostadsförmedling	Sara Karlsson (S)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/201011/mot-201011-KrU-00336.xml	Stockholm den 26 oktober 2010	av Per Åsling (C) Vinter-OS i Sverige	Per Åsling (C)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/201011/mot-201011-UU-00264.xml	Stockholm den 22 oktober 2010	av Anita Brodén m.fl. (FP) Demokratibistånd, fattigdomsbekämpning och rättviseaspekt vid klimatförhandlingarna	Anita Brodén (FP) Maria Lundqvist-Brömster (FP) Christer Winbäck (FP)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/201112/mot-201112-AU-00263.xml	Stockholm den 30 september 2011	av Johan Pehrson (FP) Stärkande av Samhall	Johan Pehrson (FP)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/201112/mot-201112-FöU-00240.xml	Stockholm den 5 oktober 2011	av Peter Rådberg m.fl. (MP) Vidgad syn på försvarspolitiken	Peter Rådberg (MP) Bodil Ceballos (MP) Valter Mutt (MP)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/201112/mot-201112-MJU-00269.xml	Stockholm den 2 oktober 2011	av Helena Leander m.fl. (MP) Utsläppsstatistik	Helena Leander (MP) Lise Nordin (MP) Kew Nordqvist (MP) Annika Lillemets (MP) Stina Bergström (MP) Mats Pertoft (MP) Maria Ferm (MP)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/201213/mot-201213-AU-00386.xml	Stockholm den 4 oktober 2012	av Gunvor G Ericson m.fl. (MP) Ny hållbar jämställdhetspolitik	Gunvor G Ericson (MP) Mehmet Kaplan (MP) Esabelle Dingizian (MP) Ulf Holm (MP) Per Bolund (MP) Jonas Eriksson (MP) Lotta Hedström (MP) Mats Pertoft (MP) Maria Ferm (MP)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/201213/mot-201213-MJU-00287.xml	Stockholm den 1 oktober 2012	av Carina Ohlsson (S) Lagen mot nedskräpning och cigarettfimpar	Carina Ohlsson (S)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/201213/mot-201213-NU-00332.xml	Stockholm den 3 oktober 2012	av Lise Nordin m.fl. (MP) Solenergi	Lise Nordin (MP) Valter Mutt (MP) Helena Leander (MP) Stina Bergström (MP) Jan Lindholm (MP) Peter Rådberg (MP) Jonas Eriksson (MP)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/201314/mot-201314-MJU-00229.xml	Stockholm den 27 september 2013	av Sten Bergheden (M) Bättre möjligheter till jakt på vildsvin, korp och björn	Sten Bergheden (M)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/201314/mot-201314-NU-00284.xml	Stockholm den 30 september 2013	av Anders Ahlgren och Helena Lindahl (C) Översyn av inriktningen på det regionala investeringsstödet	Anders Ahlgren (C) Helena Lindahl (C)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/201314/mot-201314-NU-00299.xml	Stockholm den 30 september 2013	av Kurt Kvarnström m.fl. (S) Basindustrins villkor	Kurt Kvarnström (S) Carin Runeson (S) Peter Hultqvist (S) Roza Güclü Hedin (S)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/201415/mot-201415-NU-02749.xml	Stockholm den 27 september 2013	av Sten Bergheden (M) Bättre möjligheter till jakt på vildsvin, korp och björn	Sten Bergheden (M)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/201415/mot-201415-NU-03098.xml	2015-06-09	av Mattias Bäckström Johansson m.fl. (SD) med anledning av prop. 2014/15:123 Ambitionshöjning för förnybar el och kontrollstation för elcertifikatssystemet 2015	Mattias Bäckström Johansson (SD) Josef Fransson (SD) Johan Nissinen (SD)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/201415/mot-201415-SoU-02352.xml	2014-11-10	av Finn Bengtsson och Erik Andersson (M) Ökat engagemang för att motverka osteoporos	Finn Bengtsson (M) Erik Andersson (M)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/201516/mot-201516-AU-02806.xml	2015-10-05	av Jabar Amin (MP) Översyn av sanktionerna mot arbetssökande med aktivitetsstöd	Jabar Amin (MP)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/201516/mot-201516-KrU-00050.xml	2015-09-23	av Rossana Dinamarca m.fl. (V) Konstnärlig frihet	Rossana Dinamarca (V) Torbjörn Björlund (V) Nooshi Dadgostar (V) 9 Lotta Johnsson Fornarve (V) Maj Karlsson (V) Karin Rågsjö (V) Mia Sydow Mölleby (V)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/201516/mot-201516-UbU-01921.xml	2015-10-05	av Saila Quicklund (M) Barnomsorg under obekväm arbetstid	Saila Quicklund (M)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/201617/mot-201617-JuU-03177.xml	2016-10-05	av Robert Halef (KD) Kameraövervakning för att hjälpa blåljuspersonal i utsatta områden	Robert Halef (KD)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/201617/mot-201617-NU-01301.xml	2016-10-04	av Jan Lindholm (MP) El för uppvärmning	Jan Lindholm (MP)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/201617/mot-201617-UbU-00282.xml	2016-09-29	av Finn Bengtsson och Amir Adan (båda M) Erkännande och stöd till patienter drabbade av ME/CFS och IBS	Finn Bengtsson (M) Amir Adan (M)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/201718/mot-201718-MJU-00824.xml	2017-09-29	av Eva Sonidsson (S) Åldersgräns vid försäljning av energidrycker	Eva Sonidsson (S)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/201718/mot-201718-MJU-01181.xml	2017-10-02	av Gunilla Nordgren (M) En moderniserad allemansrätt	Gunilla Nordgren (M)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/201718/mot-201718-UU-02681.xml	2017-10-04	av Åsa Westlund m.fl. (S) Hbt i hela världen	Åsa Westlund (S) Caroline Helmersson Olsson (S) Hannah Bergstedt (S) Hans Ekström (S) Helén Pettersson i Umeå (S) Hillevi Larsson (S) Lawen Redar (S) Roza Güclü Hedin (S) Sara Karlsson (S) Teres Lindberg (S) Eva-Lena Jansson (S)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/201819/mot-201819-CU-03043.xml	2019-03-26	av Mikael Eskilandersson m.fl. (SD) med anledning av prop. 2018/19:56 Nya EU-regler om aktieägares rättigheter	Mikael Eskilandersson (SD) Angelica Lundberg (SD) Roger Hedlund (SD)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/201819/mot-201819-TU-02899.xml	2018-11-30	av Jessica Rosencrantz m.fl. (M) Utgiftsområde 22 Kommunikationer	Jessica Rosencrantz (M) Edward Riedl (M) Sten Bergheden (M) Anders Hansson (M) Sofia Westergren (M)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/201819/mot-201819-UbU-02933.xml	2018-11-30	av Erik Bengtzboe m.fl. (M) Utgiftsområde 15 Studiestöd	Erik Bengtzboe (M) Maria Stockhaus (M) Marie-Louise Hänel Sandström (M) Noria Manouchi (M)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/201920/mot-201920-SoU-02399.xml	2019-10-03	av Sofia Westergren och Marléne Lund Kopparklint (båda M) En funktionell personlig assistans	Sofia Westergren (M) Marléne Lund Kopparklint (M	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/201920/mot-201920-TU-00896.xml	2019-10-01	av Lars Beckman (M) Utbyggnad av E4 mellan Gävle och Söderhamn	Lars Beckman (M)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/201920/mot-201920-UbU-00052.xml	2019-09-18	av Kristina Axén Olin m.fl. (M) med anledning av skr. 2018/19:144 Riksrevisionens rapport om Skolinspektionens uppföljning av brister i skolor	Kristina Axén Olin (M) Maria Stockhaus (M) Marie-Louise Hänel Sandström (M) Noria Manouchi (M)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/202021/mot-202021-KU-02266.xml	2020-10-05	av Sten Bergheden (M) Politisk påverkan från statliga myndigheter	Sten Bergheden (M)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/202021/mot-202021-SkU-03220.xml	2020-10-06	av Niklas Wykman m.fl. (M) Utgiftsområde 3 Skatt, tull och exekution	Niklas Wykman (M) Helena Bouveng (M) Kjell Jansson (M) Boriana Åberg (M) Fredrik Schulte (M)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/202021/mot-202021-SoU-01758.xml	2020-10-02	av Marie-Louise Hänel Sandström och David Josefsson (båda M) Motverka antibiotikaresistens nationellt och internationellt	Marie-Louise Hänel Sandström (M) David Josefsson (M)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/202122/mot-202122-CU-01505.xml	2021-09-30	av Boriana Åberg (M) Skadestånd till frihetsberövade	Boriana Åberg (M)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/202122/mot-202122-NU-00397.xml	2021-09-24	av Mats Nordberg (SD) Förbättrade förutsättningar för kärnkraft och för Sveriges elförsörjning	Mats Nordberg (SD)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/202122/mot-202122-SfU-02928.xml	2021-10-04	av Markus Wiechel och Alexander Christiansson (båda SD) Åtgärder mot bidragsfusk	Markus Wiechel (SD) Alexander Christiansson (SD)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/202223/mot-202223-CU-01899.xml	2022-11-23	av Sten Bergheden (M) Tydligare besked angående strandnära byggnation	Sten Bergheden (M)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/202223/mot-202223-SoU-00085.xml	2022-11-15	av Karin Rågsjö m.fl. (V) En äldreomsorg för framtiden	Karin Rågsjö (V) Ida Gabrielsson (V) Malcolm Momodou Jallow (V) Maj Karlsson (V) Isabell Mixter (V) Daniel Riazat (V) Vasiliki Tsouplaki (V)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/202223/mot-202223-UbU-02079.xml	2022-11-23	av Ann-Sofie Lifvenhage (M) Samhällsbyggnadsutbildningar i Stockholms- och Mälardalsregionen	Ann-Sofie Lifvenhage (M)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/202324/mot-202324-CU-02193.xml	2023-10-05	av Sten Bergheden (M) Processer runt de småskaliga vattenkraftverken	Sten Bergheden (M)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/202324/mot-202324-SoU-02653.xml	2023-10-05	Motion till riksdagen 2023/24:2653 av Carina Ståhl Herrstedt m.fl. (SD)	Carina Ståhl Herrstedt (SD) Carita Boulwén (SD) Angelica Lundberg (SD) Mona Olin (SD) Leonid Yurkovskiy (SD) Linda Lindberg (SD)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/202324/mot-202324-TU-01997.xml	2023-10-05	av Linnéa Wickman och Sanna Backeskog (båda S) En förenklad vardag för elbilsägare	Linnéa Wickman (S) Sanna Backeskog (S)	
