csv_row	parliament_year	motion_path	exact_match	precision	recall	f1	true_positives	false_positives	false_negatives	gold_signee_count	xml_predicted_signee_count	miss_rate	coverage	extra_rate	gold_ids	xml_predicted_ids	true_positive_ids	false_positive_ids	false_negative_ids	xml_body_ids	xml_metadata_ids	body_metadata_agree	signature_item_count	unknown_signature_count	missing_who_count	non_swerik_who_values	metadata_placeholder_count	metadata_non_swerik_values	xml_read_error	motion
160	1920	data/1920/mot-1920--ak--00039.xml	True	1.0	1.0	1.0	1	0	0	1	1	0.0	1.0	0.0	i-XQDnBCoJiibzSPLTXopxxL	i-XQDnBCoJiibzSPLTXopxxL	i-XQDnBCoJiibzSPLTXopxxL			i-XQDnBCoJiibzSPLTXopxxL		False	1	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/1920/mot-1920--ak--00039.xml
161	1920	data/1920/mot-1920--ak--00071.xml	False	1.0	0.5	0.6666666666666666	1	0	1	2	1	0.5	0.5	0.0	i-MzxPq6KWGSAnEqQ2YUDct8; i-RqR2A6377nKn1urUCF35Tf	i-MzxPq6KWGSAnEqQ2YUDct8	i-MzxPq6KWGSAnEqQ2YUDct8		i-RqR2A6377nKn1urUCF35Tf	i-MzxPq6KWGSAnEqQ2YUDct8		False	3	2	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/1920/mot-1920--ak--00071.xml
162	1920	data/1920/mot-1920--ak--00276.xml	True	1.0	1.0	1.0	2	0	0	2	2	0.0	1.0	0.0	i-2Jx7WEDYHWuMCtxq8yapD7; i-JC4yT43VjuXRRqfGmkRoTB	i-2Jx7WEDYHWuMCtxq8yapD7; i-JC4yT43VjuXRRqfGmkRoTB	i-2Jx7WEDYHWuMCtxq8yapD7; i-JC4yT43VjuXRRqfGmkRoTB			i-2Jx7WEDYHWuMCtxq8yapD7; i-JC4yT43VjuXRRqfGmkRoTB		False	2	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/1920/mot-1920--ak--00276.xml
163	1921	data/1921/mot-1921--ak--00040.xml	False	0.0	0.0	0.0	0	0	1	1	0	1.0	0.0	0.0	i-YHQFSryrbRei4Y3mNMkiWx				i-YHQFSryrbRei4Y3mNMkiWx			True	1	1	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/1921/mot-1921--ak--00040.xml
164	1921	data/1921/mot-1921--ak--00138.xml	True	1.0	1.0	1.0	1	0	0	1	1	0.0	1.0	0.0	i-DKcSarjroHy1Bts6XBWjvv	i-DKcSarjroHy1Bts6XBWjvv	i-DKcSarjroHy1Bts6XBWjvv			i-DKcSarjroHy1Bts6XBWjvv		False	1	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/1921/mot-1921--ak--00138.xml
165	1921	data/1921/mot-1921--fk--00157.xml	True	1.0	1.0	1.0	1	0	0	1	1	0.0	1.0	0.0	i-XzSzFtnrtwQBSXHVwVhrCf	i-XzSzFtnrtwQBSXHVwVhrCf	i-XzSzFtnrtwQBSXHVwVhrCf			i-XzSzFtnrtwQBSXHVwVhrCf		False	1	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/1921/mot-1921--fk--00157.xml
166	1922	data/1922/mot-1922--ak--00061.xml	True	1.0	1.0	1.0	1	0	0	1	1	0.0	1.0	0.0	i-FCMnpjWTxQ3MKDCVHqbnHZ	i-FCMnpjWTxQ3MKDCVHqbnHZ	i-FCMnpjWTxQ3MKDCVHqbnHZ			i-FCMnpjWTxQ3MKDCVHqbnHZ		False	1	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/1922/mot-1922--ak--00061.xml
167	1922	data/1922/mot-1922--ak--00137.xml	True	1.0	1.0	1.0	1	0	0	1	1	0.0	1.0	0.0	i-9wGNq3SSwPyfuXoCASDnJr	i-9wGNq3SSwPyfuXoCASDnJr	i-9wGNq3SSwPyfuXoCASDnJr			i-9wGNq3SSwPyfuXoCASDnJr		False	1	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/1922/mot-1922--ak--00137.xml
168	1922	data/1922/mot-1922--fk--00114.xml	True	1.0	1.0	1.0	1	0	0	1	1	0.0	1.0	0.0	i-G1xzyAPjWuB2rB8kWLGUve	i-G1xzyAPjWuB2rB8kWLGUve	i-G1xzyAPjWuB2rB8kWLGUve			i-G1xzyAPjWuB2rB8kWLGUve		False	1	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/1922/mot-1922--fk--00114.xml
169	1923	data/1923/mot-1923--ak--00205.xml	True	1.0	1.0	1.0	1	0	0	1	1	0.0	1.0	0.0	i-YLYgwWkay3eTxx2S1Y9nQY	i-YLYgwWkay3eTxx2S1Y9nQY	i-YLYgwWkay3eTxx2S1Y9nQY			i-YLYgwWkay3eTxx2S1Y9nQY		False	1	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/1923/mot-1923--ak--00205.xml
170	1923	data/1923/mot-1923--fk--00027.xml	True	1.0	1.0	1.0	1	0	0	1	1	0.0	1.0	0.0	i-QEr7rAqv2FNkn4mL3eSmVp	i-QEr7rAqv2FNkn4mL3eSmVp	i-QEr7rAqv2FNkn4mL3eSmVp			i-QEr7rAqv2FNkn4mL3eSmVp		False	1	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/1923/mot-1923--fk--00027.xml
171	1923	data/1923/mot-1923--fk--00134.xml	False	1.0	0.5	0.6666666666666666	1	0	1	2	1	0.5	0.5	0.0	i-DVBTR4FnJMy9pff8g7tptN; i-Si8rApVLkHjESceLe7GG8E	i-Si8rApVLkHjESceLe7GG8E	i-Si8rApVLkHjESceLe7GG8E		i-DVBTR4FnJMy9pff8g7tptN	i-Si8rApVLkHjESceLe7GG8E		False	2	1	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/1923/mot-1923--fk--00134.xml
172	1924	data/1924/mot-1924--ak--00218.xml	True	1.0	1.0	1.0	1	0	0	1	1	0.0	1.0	0.0	i-JZUvpfuB1hbA3gVKmHkpAM	i-JZUvpfuB1hbA3gVKmHkpAM	i-JZUvpfuB1hbA3gVKmHkpAM			i-JZUvpfuB1hbA3gVKmHkpAM		False	1	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/1924/mot-1924--ak--00218.xml
173	1924	data/1924/mot-1924--ak--00357.xml	False	1.0	0.25	0.4	3	0	9	12	3	0.75	0.25	0.0	i-2Jx7WEDYHWuMCtxq8yapD7; i-3139LqaoEDPArxpLRyxXT8; i-4e7XieU4tkMVuMm7L6tFXX; i-5ocMrCNXM69xuk4ciQWBnF; i-FCMnpjWTxQ3MKDCVHqbnHZ; i-HNYe8aujVCZTrocrTDPodK; i-HiSGGff3XbikXDhwU1utTf; i-MHwzHx2BRZmuZPpg2gHYPQ; i-MzxPq6KWGSAnEqQ2YUDct8; i-P3dC4LeKcDypuSdFykN44g; i-UB6tzZLvjH1LGZxk45Pj6K; i-UKeq6sadnYjRiFDYtsxLLW	i-3139LqaoEDPArxpLRyxXT8; i-UB6tzZLvjH1LGZxk45Pj6K; i-UKeq6sadnYjRiFDYtsxLLW	i-3139LqaoEDPArxpLRyxXT8; i-UB6tzZLvjH1LGZxk45Pj6K; i-UKeq6sadnYjRiFDYtsxLLW		i-2Jx7WEDYHWuMCtxq8yapD7; i-4e7XieU4tkMVuMm7L6tFXX; i-5ocMrCNXM69xuk4ciQWBnF; i-FCMnpjWTxQ3MKDCVHqbnHZ; i-HNYe8aujVCZTrocrTDPodK; i-HiSGGff3XbikXDhwU1utTf; i-MHwzHx2BRZmuZPpg2gHYPQ; i-MzxPq6KWGSAnEqQ2YUDct8; i-P3dC4LeKcDypuSdFykN44g	i-3139LqaoEDPArxpLRyxXT8; i-UB6tzZLvjH1LGZxk45Pj6K; i-UKeq6sadnYjRiFDYtsxLLW		False	7	4	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/1924/mot-1924--ak--00357.xml
174	1924	data/1924/mot-1924--fk--00268.xml	True	1.0	1.0	1.0	1	0	0	1	1	0.0	1.0	0.0	i-25WANiY9YMaqEdj4ufyeqi	i-25WANiY9YMaqEdj4ufyeqi	i-25WANiY9YMaqEdj4ufyeqi			i-25WANiY9YMaqEdj4ufyeqi		False	1	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/1924/mot-1924--fk--00268.xml
175	1925	data/1925/mot-1925--ak--00146.xml	False	1.0	0.8571428571428571	0.9230769230769231	6	0	1	7	6	0.14285714285714285	0.8571428571428571	0.0	i-2idvkVsaizPjHffjy7Fqpg; i-3139LqaoEDPArxpLRyxXT8; i-5xbpwZHjLMEGP3pEF37iPy; i-8Sfdzfh16tWKAL6C7NCcA5; i-RZvCDDC9zwyuV3rH48onze; i-XQDnBCoJiibzSPLTXopxxL; i-cZaAazYai1ZNWZmjcAmax	i-2idvkVsaizPjHffjy7Fqpg; i-3139LqaoEDPArxpLRyxXT8; i-5xbpwZHjLMEGP3pEF37iPy; i-8Sfdzfh16tWKAL6C7NCcA5; i-RZvCDDC9zwyuV3rH48onze; i-cZaAazYai1ZNWZmjcAmax	i-2idvkVsaizPjHffjy7Fqpg; i-3139LqaoEDPArxpLRyxXT8; i-5xbpwZHjLMEGP3pEF37iPy; i-8Sfdzfh16tWKAL6C7NCcA5; i-RZvCDDC9zwyuV3rH48onze; i-cZaAazYai1ZNWZmjcAmax		i-XQDnBCoJiibzSPLTXopxxL	i-2idvkVsaizPjHffjy7Fqpg; i-3139LqaoEDPArxpLRyxXT8; i-5xbpwZHjLMEGP3pEF37iPy; i-8Sfdzfh16tWKAL6C7NCcA5; i-RZvCDDC9zwyuV3rH48onze; i-cZaAazYai1ZNWZmjcAmax		False	7	1	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/1925/mot-1925--ak--00146.xml
176	1925	data/1925/mot-1925--ak--00174.xml	False	0.0	0.0	0.0	0	0	20	20	0	1.0	0.0	0.0	i-2tbdBcby74PFaeUyCBPwWD; i-3DLEKns8xgJB66t2ZrR5T6; i-3pPDWXfF3wxyAxqygpDKiJ; i-6kUUa46exahjtEtVcbrJBo; i-7h8oALVXjuheXj6Zv4VA5g; i-B5Mnjpt8rqBfGh6JQ4dcyz; i-FCMnpjWTxQ3MKDCVHqbnHZ; i-FM6MMcusGpk6ZPWpXeYthr; i-GXdR2EaK5rsF4FXRtSg17k; i-JC4yT43VjuXRRqfGmkRoTB; i-N5TSABLbZXAKm9PLjFxT53; i-Niq4WHb47qWzpgYWbjAE2Y; i-PViGBm6bvNM72xgLPe6DPy; i-QNtjoW5Vxzee49kvmSyDsT; i-RfZ8Cxmm4mGNUCys8QXb7s; i-RxtwEnxL6w2WnGDrBRqde2; i-VAMU813hn5oo8CeeRvxacA; i-ViqdoaJZjEkNmETR2XoKpB; i-XD5q9S6mMdHF4YeAdX1eSp; i-XYYWDqwaMDuNe4nzR1T3aQ				i-2tbdBcby74PFaeUyCBPwWD; i-3DLEKns8xgJB66t2ZrR5T6; i-3pPDWXfF3wxyAxqygpDKiJ; i-6kUUa46exahjtEtVcbrJBo; i-7h8oALVXjuheXj6Zv4VA5g; i-B5Mnjpt8rqBfGh6JQ4dcyz; i-FCMnpjWTxQ3MKDCVHqbnHZ; i-FM6MMcusGpk6ZPWpXeYthr; i-GXdR2EaK5rsF4FXRtSg17k; i-JC4yT43VjuXRRqfGmkRoTB; i-N5TSABLbZXAKm9PLjFxT53; i-Niq4WHb47qWzpgYWbjAE2Y; i-PViGBm6bvNM72xgLPe6DPy; i-QNtjoW5Vxzee49kvmSyDsT; i-RfZ8Cxmm4mGNUCys8QXb7s; i-RxtwEnxL6w2WnGDrBRqde2; i-VAMU813hn5oo8CeeRvxacA; i-ViqdoaJZjEkNmETR2XoKpB; i-XD5q9S6mMdHF4YeAdX1eSp; i-XYYWDqwaMDuNe4nzR1T3aQ			True	2	2	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/1925/mot-1925--ak--00174.xml
177	1925	data/1925/mot-1925--fk--00126.xml	False	1.0	0.6470588235294118	0.7857142857142857	11	0	6	17	11	0.35294117647058826	0.6470588235294118	0.0	i-25WANiY9YMaqEdj4ufyeqi; i-2XreRSaEpTa5DhpG61Xopj; i-2cnJx4mhacW8chNFTQpsG2; i-6Rg3HSzDo6rvNWnRifCRk6; i-AUmBd8T8oEP8tVpZMy3qz4; i-B9krH8HXZPSWGdDWnrPma5; i-CpgswtAFXDTAyYjTrFkW5J; i-Cu3kjdTBuGU9w2XTM1QAdW; i-EWszvfJHbPLCQKeFqNXv1s; i-H4iwFuXf6Rh11ruEkNpUDy; i-MsNFFSyPnWMiCgQjNLn72Y; i-PCzyK8veSHLeYJrKiYmXGZ; i-Pes4yEx5YPmLWhR5Z3pQZS; i-ULyugLSiyH9RV7AFPTo8oN; i-WwQFNFc4kYw5wzXB1NDk6o; i-XAKq4ST8iCMkLqQMzWjDpp; i-XCDrG8sm2g5BfsBE2XuVXB	i-25WANiY9YMaqEdj4ufyeqi; i-2cnJx4mhacW8chNFTQpsG2; i-6Rg3HSzDo6rvNWnRifCRk6; i-AUmBd8T8oEP8tVpZMy3qz4; i-B9krH8HXZPSWGdDWnrPma5; i-CpgswtAFXDTAyYjTrFkW5J; i-EWszvfJHbPLCQKeFqNXv1s; i-MsNFFSyPnWMiCgQjNLn72Y; i-Pes4yEx5YPmLWhR5Z3pQZS; i-WwQFNFc4kYw5wzXB1NDk6o; i-XAKq4ST8iCMkLqQMzWjDpp	i-25WANiY9YMaqEdj4ufyeqi; i-2cnJx4mhacW8chNFTQpsG2; i-6Rg3HSzDo6rvNWnRifCRk6; i-AUmBd8T8oEP8tVpZMy3qz4; i-B9krH8HXZPSWGdDWnrPma5; i-CpgswtAFXDTAyYjTrFkW5J; i-EWszvfJHbPLCQKeFqNXv1s; i-MsNFFSyPnWMiCgQjNLn72Y; i-Pes4yEx5YPmLWhR5Z3pQZS; i-WwQFNFc4kYw5wzXB1NDk6o; i-XAKq4ST8iCMkLqQMzWjDpp		i-2XreRSaEpTa5DhpG61Xopj; i-Cu3kjdTBuGU9w2XTM1QAdW; i-H4iwFuXf6Rh11ruEkNpUDy; i-PCzyK8veSHLeYJrKiYmXGZ; i-ULyugLSiyH9RV7AFPTo8oN; i-XCDrG8sm2g5BfsBE2XuVXB	i-25WANiY9YMaqEdj4ufyeqi; i-2cnJx4mhacW8chNFTQpsG2; i-6Rg3HSzDo6rvNWnRifCRk6; i-AUmBd8T8oEP8tVpZMy3qz4; i-B9krH8HXZPSWGdDWnrPma5; i-CpgswtAFXDTAyYjTrFkW5J; i-EWszvfJHbPLCQKeFqNXv1s; i-MsNFFSyPnWMiCgQjNLn72Y; i-Pes4yEx5YPmLWhR5Z3pQZS; i-WwQFNFc4kYw5wzXB1NDk6o; i-XAKq4ST8iCMkLqQMzWjDpp		False	18	7	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/1925/mot-1925--fk--00126.xml
178	1926	data/1926/mot-1926--ak--00010.xml	True	1.0	1.0	1.0	1	0	0	1	1	0.0	1.0	0.0	i-3XFieHvCxpEc9aqT4qbsAD	i-3XFieHvCxpEc9aqT4qbsAD	i-3XFieHvCxpEc9aqT4qbsAD			i-3XFieHvCxpEc9aqT4qbsAD		False	1	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/1926/mot-1926--ak--00010.xml
179	1926	data/1926/mot-1926--ak--00059.xml	False	1.0	0.8333333333333334	0.9090909090909091	5	0	1	6	5	0.16666666666666666	0.8333333333333334	0.0	i-8e97Z8CH9cGtDJXCnfJMMg; i-A2SKxkXq7pZ5UV2ssX3g5g; i-Rv5YgY2YsB2yQzev4MBRmS; i-SHtWSkMn1ftL5KCEMdPSaR; i-SfDZtdC5fgukcXJsiu8J9U; i-UPDaxumzyj6fDnRGwFj5nF	i-8e97Z8CH9cGtDJXCnfJMMg; i-A2SKxkXq7pZ5UV2ssX3g5g; i-Rv5YgY2YsB2yQzev4MBRmS; i-SHtWSkMn1ftL5KCEMdPSaR; i-SfDZtdC5fgukcXJsiu8J9U	i-8e97Z8CH9cGtDJXCnfJMMg; i-A2SKxkXq7pZ5UV2ssX3g5g; i-Rv5YgY2YsB2yQzev4MBRmS; i-SHtWSkMn1ftL5KCEMdPSaR; i-SfDZtdC5fgukcXJsiu8J9U		i-UPDaxumzyj6fDnRGwFj5nF	i-8e97Z8CH9cGtDJXCnfJMMg; i-A2SKxkXq7pZ5UV2ssX3g5g; i-Rv5YgY2YsB2yQzev4MBRmS; i-SHtWSkMn1ftL5KCEMdPSaR; i-SfDZtdC5fgukcXJsiu8J9U		False	7	2	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/1926/mot-1926--ak--00059.xml
180	1926	data/1926/mot-1926--fk--00229.xml	True	1.0	1.0	1.0	1	0	0	1	1	0.0	1.0	0.0	i-Up1YbZAD1m2spR51D47co6	i-Up1YbZAD1m2spR51D47co6	i-Up1YbZAD1m2spR51D47co6			i-Up1YbZAD1m2spR51D47co6		False	1	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/1926/mot-1926--fk--00229.xml
181	1927	data/1927/mot-1927--ak--00244.xml	True	1.0	1.0	1.0	1	0	0	1	1	0.0	1.0	0.0	i-HiVV5oHUvJvLx8V2dQFLFu	i-HiVV5oHUvJvLx8V2dQFLFu	i-HiVV5oHUvJvLx8V2dQFLFu			i-HiVV5oHUvJvLx8V2dQFLFu		False	1	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/1927/mot-1927--ak--00244.xml
182	1927	data/1927/mot-1927--ak--00331.xml	False	1.0	0.6	0.75	6	0	4	10	6	0.4	0.6	0.0	i-2tbdBcby74PFaeUyCBPwWD; i-3139LqaoEDPArxpLRyxXT8; i-6kUUa46exahjtEtVcbrJBo; i-7xGMmknMbuzFdtRe58BrWc; i-B5Mnjpt8rqBfGh6JQ4dcyz; i-GBSUdoSRv56vrATyT3J3Pv; i-LToMcVXu3j48yboSLK1sPQ; i-PViGBm6bvNM72xgLPe6DPy; i-VAMU813hn5oo8CeeRvxacA; i-ViqdoaJZjEkNmETR2XoKpB	i-2tbdBcby74PFaeUyCBPwWD; i-3139LqaoEDPArxpLRyxXT8; i-7xGMmknMbuzFdtRe58BrWc; i-B5Mnjpt8rqBfGh6JQ4dcyz; i-GBSUdoSRv56vrATyT3J3Pv; i-VAMU813hn5oo8CeeRvxacA	i-2tbdBcby74PFaeUyCBPwWD; i-3139LqaoEDPArxpLRyxXT8; i-7xGMmknMbuzFdtRe58BrWc; i-B5Mnjpt8rqBfGh6JQ4dcyz; i-GBSUdoSRv56vrATyT3J3Pv; i-VAMU813hn5oo8CeeRvxacA		i-6kUUa46exahjtEtVcbrJBo; i-LToMcVXu3j48yboSLK1sPQ; i-PViGBm6bvNM72xgLPe6DPy; i-ViqdoaJZjEkNmETR2XoKpB	i-2tbdBcby74PFaeUyCBPwWD; i-3139LqaoEDPArxpLRyxXT8; i-7xGMmknMbuzFdtRe58BrWc; i-B5Mnjpt8rqBfGh6JQ4dcyz; i-GBSUdoSRv56vrATyT3J3Pv; i-VAMU813hn5oo8CeeRvxacA		False	7	1	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/1927/mot-1927--ak--00331.xml
183	1927	data/1927/mot-1927--ak--00406.xml	False	1.0	0.6	0.75	3	0	2	5	3	0.4	0.6	0.0	i-5EHoQFHRYQbiPPy5422WPT; i-BKaeof17U4zVqCVaBSDwyd; i-K9n68dBnLCt3xWtXN75tzY; i-SXv5Tc5coUXhzaHBJfs33a; i-Xv6Qpv2AXpXRsohVu3AX1F	i-5EHoQFHRYQbiPPy5422WPT; i-BKaeof17U4zVqCVaBSDwyd; i-Xv6Qpv2AXpXRsohVu3AX1F	i-5EHoQFHRYQbiPPy5422WPT; i-BKaeof17U4zVqCVaBSDwyd; i-Xv6Qpv2AXpXRsohVu3AX1F		i-K9n68dBnLCt3xWtXN75tzY; i-SXv5Tc5coUXhzaHBJfs33a	i-5EHoQFHRYQbiPPy5422WPT; i-BKaeof17U4zVqCVaBSDwyd; i-Xv6Qpv2AXpXRsohVu3AX1F		False	4	1	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/1927/mot-1927--ak--00406.xml
184	1928	data/1928/mot-1928--ak--00163.xml	False	0.0	0.0	0.0	0	0	2	2	0	1.0	0.0	0.0	i-31Q457DWEnbThb8ttXTacq; i-5xbpwZHjLMEGP3pEF37iPy				i-31Q457DWEnbThb8ttXTacq; i-5xbpwZHjLMEGP3pEF37iPy			True	1	1	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/1928/mot-1928--ak--00163.xml
185	1928	data/1928/mot-1928--ak--00450.xml	True	1.0	1.0	1.0	1	0	0	1	1	0.0	1.0	0.0	i-S4jJECjfFmddUzRkooT6yP	i-S4jJECjfFmddUzRkooT6yP	i-S4jJECjfFmddUzRkooT6yP			i-S4jJECjfFmddUzRkooT6yP		False	1	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/1928/mot-1928--ak--00450.xml
186	1928	data/1928/mot-1928--fk--00284.xml	True	1.0	1.0	1.0	1	0	0	1	1	0.0	1.0	0.0	i-GaQh19d66D5oDPaFNq5DY1	i-GaQh19d66D5oDPaFNq5DY1	i-GaQh19d66D5oDPaFNq5DY1			i-GaQh19d66D5oDPaFNq5DY1		False	1	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/1928/mot-1928--fk--00284.xml
187	1929	data/1929/mot-1929--ak--00117.xml	False	1.0	0.5	0.6666666666666666	3	0	3	6	3	0.5	0.5	0.0	i-3139LqaoEDPArxpLRyxXT8; i-ATZej4sqnWosVieztaCqD4; i-HNYe8aujVCZTrocrTDPodK; i-HiVV5oHUvJvLx8V2dQFLFu; i-Niq4WHb47qWzpgYWbjAE2Y; i-PxJkAua7y2xMDdFhtkakAi	i-3139LqaoEDPArxpLRyxXT8; i-HNYe8aujVCZTrocrTDPodK; i-Niq4WHb47qWzpgYWbjAE2Y	i-3139LqaoEDPArxpLRyxXT8; i-HNYe8aujVCZTrocrTDPodK; i-Niq4WHb47qWzpgYWbjAE2Y		i-ATZej4sqnWosVieztaCqD4; i-HiVV5oHUvJvLx8V2dQFLFu; i-PxJkAua7y2xMDdFhtkakAi	i-3139LqaoEDPArxpLRyxXT8; i-HNYe8aujVCZTrocrTDPodK; i-Niq4WHb47qWzpgYWbjAE2Y		False	3	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/1929/mot-1929--ak--00117.xml
188	1929	data/1929/mot-1929--ak--00198.xml	False	1.0	0.8571428571428571	0.9230769230769231	6	0	1	7	6	0.14285714285714285	0.8571428571428571	0.0	i-6yP8mRdXMQY3seTQXufb5B; i-FXLEj98MEhXCxuiihroJSv; i-KBbXYtnknZx7i11LnE5ff8; i-LJLDuWgtRbmfUFfzKTJiuk; i-S4jJECjfFmddUzRkooT6yP; i-Tym6Aw1gBuoRJqfGXa3Wdy; i-cZaAazYai1ZNWZmjcAmax	i-6yP8mRdXMQY3seTQXufb5B; i-FXLEj98MEhXCxuiihroJSv; i-KBbXYtnknZx7i11LnE5ff8; i-S4jJECjfFmddUzRkooT6yP; i-Tym6Aw1gBuoRJqfGXa3Wdy; i-cZaAazYai1ZNWZmjcAmax	i-6yP8mRdXMQY3seTQXufb5B; i-FXLEj98MEhXCxuiihroJSv; i-KBbXYtnknZx7i11LnE5ff8; i-S4jJECjfFmddUzRkooT6yP; i-Tym6Aw1gBuoRJqfGXa3Wdy; i-cZaAazYai1ZNWZmjcAmax		i-LJLDuWgtRbmfUFfzKTJiuk	i-6yP8mRdXMQY3seTQXufb5B; i-FXLEj98MEhXCxuiihroJSv; i-KBbXYtnknZx7i11LnE5ff8; i-S4jJECjfFmddUzRkooT6yP; i-Tym6Aw1gBuoRJqfGXa3Wdy; i-cZaAazYai1ZNWZmjcAmax		False	7	1	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/1929/mot-1929--ak--00198.xml
189	1929	data/1929/mot-1929--fk--00193.xml	True	1.0	1.0	1.0	1	0	0	1	1	0.0	1.0	0.0	i-XzSzFtnrtwQBSXHVwVhrCf	i-XzSzFtnrtwQBSXHVwVhrCf	i-XzSzFtnrtwQBSXHVwVhrCf			i-XzSzFtnrtwQBSXHVwVhrCf		False	1	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/1929/mot-1929--fk--00193.xml
190	1930	data/1930/mot-1930--ak--00001.xml	True	1.0	1.0	1.0	1	0	0	1	1	0.0	1.0	0.0	i-3XFieHvCxpEc9aqT4qbsAD	i-3XFieHvCxpEc9aqT4qbsAD	i-3XFieHvCxpEc9aqT4qbsAD			i-3XFieHvCxpEc9aqT4qbsAD		False	1	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/1930/mot-1930--ak--00001.xml
191	1930	data/1930/mot-1930--ak--00211.xml	True	1.0	1.0	1.0	1	0	0	1	1	0.0	1.0	0.0	i-4B6aJinJu5TMisrcdsM8Um	i-4B6aJinJu5TMisrcdsM8Um	i-4B6aJinJu5TMisrcdsM8Um			i-4B6aJinJu5TMisrcdsM8Um		False	1	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/1930/mot-1930--ak--00211.xml
192	1930	data/1930/mot-1930--fk--00052.xml	True	1.0	1.0	1.0	2	0	0	2	2	0.0	1.0	0.0	i-MsNFFSyPnWMiCgQjNLn72Y; i-Rv1gU8qJesyWWD7cGh9rEH	i-MsNFFSyPnWMiCgQjNLn72Y; i-Rv1gU8qJesyWWD7cGh9rEH	i-MsNFFSyPnWMiCgQjNLn72Y; i-Rv1gU8qJesyWWD7cGh9rEH			i-MsNFFSyPnWMiCgQjNLn72Y; i-Rv1gU8qJesyWWD7cGh9rEH		False	2	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/1930/mot-1930--fk--00052.xml
193	1931	data/1931/mot-1931--ak--00357.xml	False	1.0	0.25	0.4	1	0	3	4	1	0.75	0.25	0.0	i-2LyiizD6VQaXk9cXFoZXaj; i-Akw6TaNXU6i1CPtvUchuu3; i-Tc8VMuJnL4XJ63fbqea4qU; i-UQqGFoa8dKdxwwNw6kCAkL	i-Tc8VMuJnL4XJ63fbqea4qU	i-Tc8VMuJnL4XJ63fbqea4qU		i-2LyiizD6VQaXk9cXFoZXaj; i-Akw6TaNXU6i1CPtvUchuu3; i-UQqGFoa8dKdxwwNw6kCAkL	i-Tc8VMuJnL4XJ63fbqea4qU		False	1	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/1931/mot-1931--ak--00357.xml
194	1931	data/1931/mot-1931--fk--00163.xml	True	1.0	1.0	1.0	1	0	0	1	1	0.0	1.0	0.0	i-7yzcmgHgwvdw4zkJiWVkhj	i-7yzcmgHgwvdw4zkJiWVkhj	i-7yzcmgHgwvdw4zkJiWVkhj			i-7yzcmgHgwvdw4zkJiWVkhj		False	1	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/1931/mot-1931--fk--00163.xml
195	1931	data/1931/mot-1931--fk--00224.xml	True	1.0	1.0	1.0	2	0	0	2	2	0.0	1.0	0.0	i-EGzvssMCtUmig8cQyyyXqu; i-SsDpF4UKsu862YMrq789mf	i-EGzvssMCtUmig8cQyyyXqu; i-SsDpF4UKsu862YMrq789mf	i-EGzvssMCtUmig8cQyyyXqu; i-SsDpF4UKsu862YMrq789mf			i-EGzvssMCtUmig8cQyyyXqu; i-SsDpF4UKsu862YMrq789mf		False	3	1	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/1931/mot-1931--fk--00224.xml
