motion	parliament_year	chamber	annotation	most_probable_line	lev	wer	cer
data/1907/mot-1907--ak--00220.xml	1907	ak	Hjalmar Branting. F. W. Thorsson. Herm. Lindqvist.	 | Hjalmar Branting F. W. Thorsson Herm Lindqvist V	7	0.6666666865348816	0.14
data/1907/mot-1907--ak--00226.xml	1907	ak	en reglering af löneförhållanden m. m. inom de centrala ämbetsverken»,	 en reglering af löneförhållanden m. m. inom de centrala ämbetsverken»>	1	0.10000000149011612	0.014285714285714285
data/1907/mot-1907--ak--00226.xml	1907	ak	afgifva för nämnda ämbetsverk, »antaga, att för desamma i allmänhet bör	 afgifva för nämnda ämbetsverk, »antaga, att för desamma i allmänhet bör	0	0.0	0.0
data/1907/mot-1907--ak--00226.xml	1907	ak	I öfverensstämmelse härmed föreslog också kommittén i sitt betän-	 I öfverensstämmelse härmed föreslog också kommittén i sitt betän-	0	0.0	0.0
data/1907/mot-1907--ak--00267.xml	1907	ak	synnerligen svårt fälla några säkra omdömen. Det är ej heller behöfligt	 synnerligen svårt fälla några säkra omdömen. Det är ej heller behöfligt	0	0.0	0.0
data/1907/mot-1907--ak--00267.xml	1907	ak	den blifvande inlandsbanan kunna förmärka detta, något som äfven lär	 den blifvande inlandsbanan kunna förmärka detta, något som äfven lär	0	0.0	0.0
data/1907/mot-1907--ak--00267.xml	1907	ak	nedanför. Rundt omkring var förr rama landsbygden. På 1850-talet,	 nedanför. Rundt omkring var förr rama landsbygden. På 1850-talet,	0	0.0	0.0
data/1907/mot-1907--fk--00022.xml	1907	fk	kronologien, men tillika så föga bekvämt tillgängligt, att en sammanfat-	 kronologien, men tillika så föga bekvämt tillgängligt, att en sammanfat-	0	0.0	0.0
data/1907/mot-1907--fk--00022.xml	1907	fk	Gustaf Retzius, som i Aftonbladet den 16 november 1895 förklarar detta	 Gustaf Retzius, som i Aftonbladet den 16 november 1895 förklarar detta	0	0.0	0.0
data/1907/mot-1907--fk--00022.xml	1907	fk	Europa och vårt eget fosterland.»	 Europa och vårt eget fosterland. 	1	0.20000000298023224	0.030303030303030304
data/1907/mot-1907--fk--00035.xml	1907	fk	lag om nyttjanderätt till fast egendom.	 lag om nyttjanderätt till fast egendom.	0	0.0	0.0
data/1907/mot-1907--fk--00035.xml	1907	fk	Detta sätt är naturligtvis i högsta grad otillfredsställande, ty dels	 Detta sätt är naturligtvis i högsta grad otillfredsställande, ty dels	0	0.0	0.0
data/1907/mot-1907--fk--00035.xml	1907	fk	lade personer, som utan underlag af därför nödiga medel önska skaffa sig	 lade personer, som utan underlag af därför nödiga medel önska skaffa sig	0	0.0	0.0
data/1907/mot-1907--fk--00072.xml	1907	fk	Nej, sakkunniges förslag är icke en skenbar pappersreform. Dess anta-	 Nej, sakkunniges förslag är icke en skenbar pappersreform. Dess anta-	0	0.0	0.0
data/1907/mot-1907--fk--00072.xml	1907	fk	belt så lång tid som vid det tredje. Men hvad värre är, den nuvarande	 belt så lång tid som vid det tredje. Men hvad värre är, den nuvarande	0	0.0	0.0
data/1907/mot-1907--fk--00072.xml	1907	fk	Maj:ts förslag, är samma möjlighet inrymd för alla läroverken och anord-	 Maj:ts förslag, är samma möjlighet inrymd för alla läroverken och anord-	0	0.0	0.0
data/1908/mot-1908--ak--00032.xml	1908	ak	doms- och invaliditetsförsäkring, men därjämte borde ägna uppmärksamhet	 doms- och invaliditetsförsäkring, men därjämte borde ägna uppmärksamhet	0	0.0	0.0
data/1908/mot-1908--ak--00032.xml	1908	ak	betslöshetskassa. Sådan måste hafva minst 50 medlemmar. Ehuru kas-	 betslöshetskassa. Sådan måste hafva minst 50 medlemmar. Ehuru kas-	0	0.0	0.0
data/1908/mot-1908--ak--00032.xml	1908	ak	förrän arbetslösheten varat mera än 6-15 dagar. Vanligt understöd får	 förrän arbetslösheten varat mera än 6—15 dagar. Vanligt understöd får	1	0.10000000149011612	0.014492753623188406
data/1908/mot-1908--ak--00117.xml	1908	ak	ändock anses böra förekomma, torde den ej kunna sättas högre än det i	 ändock anses böra förekomma, torde den ej kunna sättas högre än det i	0	0.0	0.0
data/1908/mot-1908--ak--00117.xml	1908	ak	Falun i landskansliet den 19 mars 1907.	 Falun i landskansliet den 19 mars 1907.	0	0.0	0.0
data/1908/mot-1908--ak--00117.xml	1908	ak	Konungens befallningshafvande genom utslag den 24 augusti 1904 för-	 Konungens befallningshafvande genom utslag den 24 augusti 1904 för-	0	0.0	0.0
data/1908/mot-1908--ak--00265.xml	1908	ak	länen m. m.	 länen m. m.	0	0.0	0.0
data/1908/mot-1908--ak--00265.xml	1908	ak	att såväl Stockholms länsstyrelse som lämpligt	 att såväl Stockholms länsstyrelse som lämpligt	0	0.0	0.0
data/1908/mot-1908--ak--00265.xml	1908	ak	T. Zetterstrand.	 T. Zetterstrand,	1	0.5	0.0625
data/1908/mot-1908--fk--00052.xml	1908	fk	heterna något yttrande i sådan riktning framställts, så tyckes konsekven-	 heterna något yttrande i sådan riktning framställts, så tyckes konsekven-	0	0.0	0.0
data/1908/mot-1908--fk--00052.xml	1908	fk	ella egendomligheter i det kungl. förslaget komma att drabba Lunds uni-	 ella egendomligheter i det kungl. förslaget komma att drabba Lunds um- 	2	0.09090909361839294	0.028169014084507043
data/1908/mot-1908--fk--00052.xml	1908	fk	des förberedande behandling i Uppsala, hvilket yttrande nu utan vidare	 des förberedande behandling i Uppsala, hvilket yttrande nu utan vidare	0	0.0	0.0
data/1908/mot-1908--fk--00052.xml	1908	fk	Österrike, där de klassiska studierna vid läroverken äro mera tillbaka-	 Osterrike, där de klassiska studierna vid läroverken äro mera tillbaka-	1	0.10000000149011612	0.014084507042253521
data/1908/mot-1908--fk--00052.xml	1908	fk	rike både i Rom och Athen, Österrike och Italien i Athen. Studiet af	 rike både i Rom och Athen, Österrike och Italien i Athen. Studiet af	0	0.0	0.0
data/1908/mot-1908--fk--00052.xml	1908	fk	ställande af sina petita icke plägat söka taga all möjlig hänsyn till statens	 ställande af sina petita icke plägat söka taga all möjlig hänsyn till statens	0	0.0	0.0
data/1908/mot-1908--fk--00059.xml	1908	fk	lönereglering fattar sina beslut på sådant sätt, att en blifvande förening	 lönereglering fattar sina beslut på sådant sätt, att en blifvande förening	0	0.0	0.0
data/1908/mot-1908--fk--00059.xml	1908	fk	På grund häraf hemställes,	 På grund häraf hemställes,	0	0.0	0.0
data/1908/mot-1908--fk--00059.xml	1908	fk	stat äskade anslaget till vikariatsersättnings-, renskrif-	 stat äskade anslaget till vikariatsersättnings-, renskrif-	0	0.0	0.0
data/1909/mot-1909--ak--00081.xml	1909	ak	att dessa undersökningar måste anses vara i hög grad otillfredsställande och	 att dessa undersökningar måste anses vara i hög grad otillfredsställande och	0	0.0	0.0
data/1909/mot-1909--ak--00081.xml	1909	ak	skick det nu är torde bland annat vara, att intill de senare åren ingen målsman	 skick det nu är torde bland annat vara, att intill de senare åren ingen målsman	0	0.0	0.0
data/1909/mot-1909--ak--00081.xml	1909	ak	enskilda skogsvården, borde det tillkomma dessa att taga den nu ifrågavarande	 enskilda skogsvården, borde det tillkomma dessa att taga den nu ifrågavarande	0	0.0	0.0
data/1909/mot-1909--ak--00103.xml	1909	ak	upplåtits innan lagen trädde i kraft.	 upplåtits innan lagen trädde i kraft.	0	0.0	0.0
data/1909/mot-1909--ak--00103.xml	1909	ak	önskligt varit, innan tidsbegränsningen tilländalupit. Denna snäfhet	 önskligt varit, innan tidsbegränsningen tilländalupit. Denna snäfhet	0	0.0	0.0
data/1909/mot-1909--ak--00103.xml	1909	ak	för sent hänvändt sig till mig och min vikarie i Skånings m. fl. härads	 för sent hänvändt sig till mig och min vikarie i Skånings m. fl. härads	0	0.0	0.0
data/1909/mot-1909--ak--00157.xml	1909	ak	Med stöd af denna straffbestämmelse ha för ej så länge sedan böter ålagts	 Med stöd af denna straffbestämmelse ha för ej så länge sedan böter ålagts	0	0.0	0.0
data/1909/mot-1909--ak--00157.xml	1909	ak	månader.	 månader.	0	0.0	0.0
data/1909/mot-1909--ak--00157.xml	1909	ak	kunna vara tillämpligt i förevarande fall. Men den omständigheten, att	 kunna vara tillämpligt i förevarande fall. Men den omständigheten, att	0	0.0	0.0
data/1909/mot-1909--fk--00009.xml	1909	fk	söka fylla sina plikter. I de fall, då hemmen visa sig ohjälpliga,	 söka fylla sina plikter. I de fall, då hemmen visa sig ohjälpliga,	0	0.0	0.0
data/1909/mot-1909--fk--00009.xml	1909	fk	Äfven från synpunkten af kunskapers bibringande är den	 Afven från synpunkten af kunskapers bibringande är den	1	0.125	0.018518518518518517
data/1909/mot-1909--fk--00009.xml	1909	fk	minstone icke lägga sin själ in i sitt arbete, enär de icke fått nå-	 minstone icke lägga sin själ in i sitt arbete, enär de icke fått nå-	0	0.0	0.0
data/1909/mot-1909--fk--00047.xml	1909	fk	Äfven vid 1908 års riksdag afgåfvos fyra motioner i Andra Kam-	 Äfven vid 1908 års riksdag afgåfvos fyra motioner i Andra Kam-	0	0.0	0.0
data/1909/mot-1909--fk--00047.xml	1909	fk	slutets giltighet. De hufvudsakliga bestämmelser, som i motionerna påyr-	 slutets giltighet. De hufvudsakliga bestämmelser, som i motionerna påyr-	0	0.0	0.0
data/1909/mot-1909--fk--00047.xml	1909	fk	om anställande i kommunen af omröstning rörande den sålunda väckta	 om anställande i kommunen af omröstning rörande den sålunda väckta	0	0.0	0.0
data/1909/mot-1909--fk--00068.xml	1909	fk	jordbruksdomäner.	 jordbruksdomäner.	0	0.0	0.0
data/1909/mot-1909--fk--00068.xml	1909	fk	gas att ändra författningen. I förbigående vill jag blott nämna, att en	 gas att ändra författningen. I förbigående vill jag blott nämna, att en	0	0.0	0.0
data/1909/mot-1909--fk--00068.xml	1909	fk	taga ändrad disposition af ett öfningsfält eller annat utarrenderadt om-	 taga ändrad disposition af ett öfningsfält eller annat utarrenderadt om-	0	0.0	0.0
data/1910/mot-1910--ak--00248.xml	1910	ak	beaktar landets förmåga att bära desamma, drifvas till en sådan höjd	 beaktar landets förmåga att bära desamma, drifvas till en sådan höjd	0	0.0	0.0
data/1910/mot-1910--ak--00248.xml	1910	ak	hufvuduppgift för statsmakterna.	 hufvuduppgift för statsmakterna.	0	0.0	0.0
data/1910/mot-1910--ak--00248.xml	1910	ak	förr eller senare. I stället för en utveckling framåt till högre gemen-	 förr eller senare. I stället för en utveckling framåt till högre gemen-	0	0.0	0.0
data/1910/mot-1910--ak--00265.xml	1910	ak	sonliga tillsyn utförde ifrågavarande arbete.	 sonliga tillsyn utförde ifrågavarande arbete.	0	0.0	0.0
data/1910/mot-1910--ak--00265.xml	1910	ak	en och en fjärdedels procent af hela rikets inkomst och förmögenhets-	"en: och en fjärdedels procent af hela ""rikets inkomst och förmögenhets"	3	0.27272728085517883	0.043478260869565216
data/1910/mot-1910--ak--00265.xml	1910	ak	Maj:ts nådiga proposition, nr 90, med förslag till för-	Maj:ts. nådiga proposition, nr 90, med förslag till för-	1	0.1111111119389534	0.01818181818181818
data/1910/mot-1910--ak--00273.xml	1910	ak	Nr 273.	 Nr 273.	0	0.0	0.0
data/1910/mot-1910--ak--00273.xml	1910	ak	arbetsgifvare och arbetare m. m.	 arbetsgifvare och arbetare m. m.	0	0.0	0.0
data/1910/mot-1910--ak--00273.xml	1910	ak	form är skäligen ny och ingenstädes utomlands har mig veterligt ännu	 form är skäligen ny och ingenstädes utomlands har mig veterligt ännu	0	0.0	0.0
data/1910/mot-1910--fk--00060.xml	1910	fk	i fråga om de tekniska förutsättningarna för kokstackjärnstillverkningen, som under	 i fråga om de tekniska förutsättningarna för kokstackjärnstillverkningen, som under	0	0.0	0.0
data/1910/mot-1910--fk--00060.xml	1910	fk	mindre för de verk, som önska upptaga denna tillverkning.	 mindre för de verk, som önska upptaga denna tillverkning.	0	0.0	0.0
data/1910/mot-1910--fk--00060.xml	1910	fk	söka statsmaktens stöd i form af tullskydd. Skall vår järnhandtering kunna bestå	 söka statsmaktens stöd i form af tullskydd. Skall vår järnhandtering kunna bestå	0	0.0	0.0
data/1910/mot-1910--fk--00066.xml	1910	fk	100 kilogram.	 100 kilogram.	0	0.0	0.0
data/1910/mot-1910--fk--00066.xml	1910	fk	Då klorkalk i stor utsträckning användes vid fabrikation af papper	 Då klorkalk i stor utsträckning användes vid fabrikation af papper	0	0.0	0.0
data/1910/mot-1910--fk--00066.xml	1910	fk	för år 1905 2,728,601 kilogram med ett värde af kronor 436,576	 för år 1905 2,728,601 kilogram med ett värde af kronor 436,576	0	0.0	0.0
data/1910/mot-1910--fk--00077.xml	1910	fk	tre kantoner i Schweiz. I en af dessa, Baselstadt, äro inkomst- och för-	 tre kantoner i Schweiz. I en af dessa, Baselstadt, äro inkomst- och för-	0	0.0	0.0
data/1910/mot-1910--fk--00077.xml	1910	fk	tomt obebyggd, bör sitta inne med en viss större skatteförmåga, men	 tomt obebyggd, bör sitta inne med en viss större skatteförmåga, men	0	0.0	0.0
data/1910/mot-1910--fk--00077.xml	1910	fk	erhålla en enhetlig direkt skatt.	 erhålla en enhetlig direkt skatt.	0	0.0	0.0
data/1911/mot-1911--ak--00137.xml	1911	ak	för ekonomiskt mindre väl rustade personer, betungande trafikafgifter ej	 för ekonomiskt mindre väl rustade personer, betungande trafikafgifter ej	0	0.0	0.0
data/1911/mot-1911--ak--00137.xml	1911	ak	regelbunden lokaltrafik vore en af omständigheterna väl motiverad åtgärd.	 regelbunden lokaltrafik vore en af omständigheterna väl motiverad åtgärd.	0	0.0	0.0
data/1911/mot-1911--ak--00137.xml	1911	ak	priser vid lokaltrafik å statens järnvägar må kunna be-	 priser vid lokaltrafik å statens järnvägar må kunna be-	0	0.0	0.0
data/1911/mot-1911--ak--00146.xml	1911	ak	Af herr Thorsson, i anledning af vissa af Kungl. Maj:t i stats-	 Af herr Thorsson, i anledning af vissa af Kungl. Maj:t i stats-	0	0.0	0.0
data/1911/mot-1911--ak--00146.xml	1911	ak	Kungl. Maj:t om flera anslag till afsevärdt höga belopp och för ända-	 Kungl. Maj:t om flera anslag till afsevärdt höga belopp och för ända-	0	0.0	0.0
data/1911/mot-1911--ak--00146.xml	1911	ak	hvart skall det då bära? Bjuder icke detta sakförhållande till nedsätt-	 hvart skall det då bära? Bjuder icke detta sakförhållande till nedsätt-	0	0.0	0.0
data/1911/mot-1911--ak--00259.xml	1911	ak	Det synes af flere skäl önskvärdt, att de allmänna bestämmelser rö-	 Det synes af flere skäl önskvärdt, att de allmänna bestämmelser rö-	0	0.0	0.0
data/1911/mot-1911--ak--00259.xml	1911	ak	detta bör sättas, låter sig göra endast med ledning af nu för ändamålet	 detta bör sättas, låter sig göra endast med ledning af nu för ändamålet	0	0.0	0.0
data/1911/mot-1911--ak--00259.xml	1911	ak	kungörelsen af den 27 maj 1910 under 1911 sammanlagdt 18,500 kronor	 kungörelsen af den 27 maj 1910 under 1911 sammanlagdt 18,500 kronor	0	0.0	0.0
data/1911/mot-1911--fk--00014.xml	1911	fk	större och lönerna lättare kunna hållas uppe.	 större och lönerna lättare kunna hållas uppe.	0	0.0	0.0
data/1911/mot-1911--fk--00014.xml	1911	fk	själfständiga jordbrukare blir föremål för utredning och	 själfständiga jordbrukare blir föremål för utredning och	0	0.0	0.0
data/1911/mot-1911--fk--00014.xml	1911	fk	Stockholm den 24 januari 1911.	 Stockholm den 24 januari 1911.	0	0.0	0.0
data/1911/mot-1911--fk--00032.xml	1911	fk	erhållande af bästa möjliga resultat af rättsskipningen. Därvid bör denna	 erhållande af bästa möjliga resultat af rättsskipningen. Därvid bör denna	0	0.0	0.0
data/1911/mot-1911--fk--00032.xml	1911	fk	verksamhet naturligen anordnas så, att den i möjligaste mån motsvarar de	 verksamhet naturligen anordnas så, att den i möjligaste mån motsvarar de	0	0.0	0.0
data/1911/mot-1911--fk--00032.xml	1911	fk	då frågan om lönereglering för nedre justitierevisionen föreligger. En löne-	 då frågan om lönereglering för nedre justitierevisionen föreligger. En löne-	0	0.0	0.0
data/1911/mot-1911--fk--00042.xml	1911	fk	pedagogien i Kungsbacka 1891, där han varit t. f. föreståndare eller	 pedagogien i Kungsbacka 1891, där han varit t. f. föreståndare eller	0	0.0	0.0
data/1911/mot-1911--fk--00042.xml	1911	fk	han då tjänstgjort i 16 terminer vid statens läroverk, sedan han erhållit	 han då tjänstgjort i 16 terminer vid statens läroverk, sedan han erhållit	0	0.0	0.0
data/1911/mot-1911--fk--00042.xml	1911	fk	tvingade honom att afgå med minskad pension. Detta vore hårdt och	 tvingade honom att afgå med minskad pension. Detta vore hårdt och	0	0.0	0.0
data/1912/mot-1912--ak--00186.xml	1912	ak	varande straff framgår tydligt däraf, att enligt disciplinstadgan för krigs-	 varande straff framgår tydligt däraf, att enligt disciplinstadgan för krigs-	0	0.0	0.0
data/1912/mot-1912--ak--00186.xml	1912	ak	cellstraffet mildrats genom ljusa mellandagar. Till jämförelse må anföras,	 cellstraffet mildrats genom ljusa mellandagar. Till jämförelse må anföras,	0	0.0	0.0
data/1912/mot-1912--ak--00186.xml	1912	ak	Ehuru jag icke äger kännedom om något fall af psykisk eller annan	 Ehuru jag icke äger kännedom om något fall af psykisk eller annan	0	0.0	0.0
data/1912/mot-1912--ak--00278.xml	1912	ak	Nr 278.	 Nr 278.	0	0.0	0.0
data/1912/mot-1912--ak--00278.xml	1912	ak	efter uppsägning inbetala hela ersättningsbeloppet.	 efter uppsägning inbetala hela ersättningsbeloppet.	0	0.0	0.0
data/1912/mot-1912--ak--00278.xml	1912	ak	erinra oss, att dessa räntor tillkommo på en tid, då räntan var så godt	 erinra oss; att dessa räntor tillkommo på en tid, då räntan var så godt	1	0.0714285746216774	0.014084507042253521
data/1912/mot-1912--ak--00327.xml	1912	ak	bäst att åtskilliga år tidigare få öfverlämna den mycket kräfvande och	 bäst att åtskilliga år tidigare få öfverlämna den mycket kräfvande och	0	0.0	0.0
data/1912/mot-1912--ak--00327.xml	1912	ak	tjänst, om vid pensionens beräknande afseende finge fästas vid andra af-	 tjänst, om vid pensionens beräknande afseende finge fästas vid andra af-	0	0.0	0.0
